"SOCONY-VACUUM OIL COMPANY, INC."
WESTERN NATURAL GAS CO.
DAKOTA DRILLING CO.
JOHN SNYDER & P. J. MCDONOUGH
OWEN DRILLING CO.
"DENBURY ONSHORE, LLC"
OIL DEVELOPMENT COMPANY OF TEXAS
CARDINAL & DEEP ROCK CORP.
A. J. SCOTT
OIL EXPLORATION CO.
CAROLINE HUNT TRUST ESTATE
"IMPERIAL OIL OF NORTH DAKOTA, INC."
CALVERT EXPLORATION & LEONARD WARD
SHELL OIL CO.
"KOCH EXPLORATION COMPANY, LLC"
SKELLY OIL CO.
SUN EXPLORATION & PRODUCTION CO.
OHIO OIL CO.
"RIM OPERATING, INC."
GORDON B. BUTTERFIELD
"WW OILFIELD SERVICES, LLC"
PAUL F. RUTLEDGE
JAMES H. SNOWDEN
BRITISH-AMERICAN OIL PRODUCING CO.
DALLEA PETROLEUM CORP.
"F. B. DOWNING, SR."
"JAMES H. SNOWDEN, ET AL"
HUMBLE OIL & REFINING CO.
WARREN PETROLEUM CORP.
RUDMAN-RUTLEDGE
MCLAUGHLIN & DISNEY
"DALLAS ENGINEERING, INC."
E. F. WAKEFIELD
"SOUTHERN PRODUCTION COMPANY, INC."
SM ENERGY COMPANY
MUREX PETROLEUM CORPORATION
"MCRAE & HENRY, LTD."
CHAMPLIN REFINING & REPUBLIC NATURAL GAS
KINGWOOD OIL CO.
EARL SCHWARTZ CO.
"CALVERT DRILLING, INC."
J. L. MCLAUGHLIN & ERICKSON
"PRAIRIE PRODUCTION, INC."
CLINTON OIL CO.
"EAGLE OPERATING, INC."
PROSPER ENERGY CORP.
TEXACO INC.
CORINTHIAN EXPLORATION (USA) CORP
ARGO OIL CORP.
TEXOTA OIL CO.
"ENDURO OPERATING, LLC"
H. MACK COX
J. L. MCLAUGHLIN
J. L. MCLAUGHLIN & CARDINAL
"R. A. PRATHER, ET AL"
RANCH OIL COMPANY
W. W. WICKLUND
"BHP PETROLEUM COMPANY, INC."
CALVERT & BRIDGER
BURLINGTON RESOURCES OIL & GAS COMPANY LP
CARDINAL DRILLING CO. & J.L. MCLAUGHLIN
WAYNE G. TODD D/B/A TIOGA DISPOSAL CO.
SOHIO PETROLEUM CO. & ARGO OIL CORP.
CARDINAL & GENERAL OIL CORP.
MONSANTO CHEMICAL CO.
PHILLIPS & RALPH M. BALLARD
"PETRO HARVESTER OPERATING COMPANY, LLC"
"THOMAS W. LEACH, ET AL"
"CONTINENTAL RESOURCES, INC."
RUSSELL D. GARNER
WILLISTON INDUSTRIAL SUPPLY CORPORATION
WILLIAM HERBERT HUNT TRUST ESTATE
ROBERT E. HANSON
HERBERT W. CALCOTE
NANCE PETROLEUM CORPORATION
KOCH EXPLORATION CO.
WINONA OIL COMPANY OF DELAWARE
"CCS MIDSTREAM SERVICES, LLC"
"P & P PRODUCING, INC."
"MBI OIL & GAS, LLC"
BALLANTYNE OIL
POWERS LAKE & G. A. VINCENT
"I. J. WILHITE & TED F. BUNHAM, SR."
ANSCHUTZ DRILLING CO.
"MAYFAIR MINERALS, INC."
NORTH CENTRAL OIL CORP.
MIKE WETCH
H. E. SUTTON
"CONDOR PETROLEUM, INC."
MOBIL OIL CORP.
WETCH-ZACHMEIER-DISNEY DRILLING CO.
E. L. K. OIL COMPANY
"INVESTORS OIL, INC."
TXO PRODUCTION CORP.
"PRIMA EXPLORATION, INC."
"CHANDLER & ASSOCIATES, INC."
"LOWELL J. WILLIAMSON, INC."
WILLIAM M. HANLON
"NORTH PLAINS PETROLEUM, INC."
LEACH OIL CORP.
"PINTAIL PETROLEUM, LTD."
"GOFOR OIL, INC."
"LEACH OIL CORP. & CALVERT DRILLING, INC."
LEACH OIL CORP. & CARDINAL DRILLING CO.
MAXBASS NATURAL GAS CO.
"G3 OPERATING, LLC"
DAKAMONT EXPLORATION CORP.
CARDINAL & GREAT AMERICAN ROYALTIES
BRINKERHOFF DRILLING CO.
DAMSON OIL CORP.
DAVIS OIL CO.
CONOCO INC.
LUBAR OIL CO.
"TEXAKOTA, INC."
"TAQA NORTH USA, INC."
PETROLEUM CORPORATION OF AMERICA & SCHAFER
PETROLEUM CORPORATION OF AMERICA
CITIES SERVICE OIL CO.
MCOR OIL & GAS CORP.
TEXAS OIL & GAS CORP.
PLACID OIL CO.
ATLANTIC REFINING COMPANY
VERN O. LUND
"VAUGHN PETROLEUM, INC."
CENTURY OIL & GAS CORP.
KERR-MCGEE CORP.
I. J. WILHITE & CARDINAL DRILLING CO.
CITATION OIL & GAS CORP.
H. L. HUNT
GENERAL CRUDE OIL CO.
ABRAXAS PETROLEUM CORP.
TRITON OIL CO.
"DEKALB AGRICULTURAL ASSOCIATION, INC."
CONOCOPHILLIPS COMPANY
ARROWHEAD EXPLORATION CO.
NOKOTA CO.
"BASIN PETROLEUM SERVICES, INC."
B. D. EVANS OIL CO.
JOHNSON OIL CO.
"NORTH AMERICAN ROYALTIES, INC."
PETRO-HUNT CORP.
HERMAN HANSON OIL SYNDICATE
SUNRAY MID-CONTINENT OIL CO.
"DAKOTA WEST PUMPING, INC."
"GREAT AMERICAN ROYALTIES, INC."
TIGER OIL COMPANY
"GREAT AMERICAN EXPLORATION, INC."
KAUFMAN & GAY
ROCANVILLE CORPORATION
"SIGNAL DRILLING & EXPLORATION, INC."
H. K. RIDDLE
SINCLAIR OIL AND GAS COMPANY
"WESTPORT OIL & GAS COMPANY, L.P."
"TOM JORDAN, SIGNAL DRILLING & CAPPY RICKS"
"ANSCHUTZ OIL COMPANY, INC. & SUN OIL CO."
ANSCHUTZ DRILLING CO. & SUN OIL CO.
"WILLISTON HUNTER ND, LLC"
R. C. WIPER
"SIGNAL DRILLING COMPANY, INC."
JOHNSON OIL
"PETROLEUM, INC."
CARDINAL & GREAT AMERICAN EXPLORATION
I. J. WILHITE
"MILES JACKSON, INC."
JUNIPER OIL & MINING CO.
EXPLORATION DRILLING & SAMUEL GARY
ANSCHUTZ OIL CO.
"MARSHALL & WINSTON, INC."
PETRO-LEWIS CORP.
TOM JORDAN & BRUCE ALFSON
TOM JORDAN & CAPPY RICKS
"REELFOOT DEVELOPMENT COMPANY, INC."
T-BOC INC.
MOUSE RIVER PARTNERSHIP
BERENERGY CORPORATION
PIONEER OIL CO.
CARDINAL & LUBAR
"SEQUEL ENERGY, LLC"
"TOM SCHWARTZ & C. W. WILLIAMS, JR."
ANSCHUTZ OIL CO. & BANNER OIL CO.
TOM JORDAN
"MISSOURI BASIN WELL SERVICE, INC."
AMERADA PETROLEUM CORP.
CONSTRUCTION SERVICE INC.
"GEORESOURCES, INC."
FLETCHER OIL & GAS & SIGNAL DRILLING
CAMWEST LIMITED PARTNERSHIP
PEMBINA MOUNTAIN OIL EXPLORATION CO.
WHITING OIL AND GAS CORPORATION
SIMCOX OIL CO.
MAR-WIN DEVELOPMENT CO.
TENNESSEE GAS TRANSMISSION CO.
"STEKOLL OIL & GAS, LTD."
CROWN CENTRAL PETROLEUM CORP.
MARION OIL CO.
"KERR-MCGEE OIL INDUSTRIES, INC."
TOM SCHWARTZ
CARLSON OIL INC.
"KSD, INC."
DAKOTA OIL CO.
B. D. GILBERT
ARSENAL ENERGY USA INC.
MCALESTER FUEL CO.
CROSS TIMBERS OPERATING CO.
SUN OIL CO.
"WHITEHAWK ENERGY, INC."
APACHE OIL CORP.
CARDINAL & J. M. HUBER
STEWART PETROLEUM CO.
SPARTAN DRILLING CO.
CARDINAL & GREAT PLAINS ROYALTIES
CARDINAL & GREAT PLAINS & KAUFMAN
W. E. BAKKE OIL CO.
GREAT PLAINS ROYALTY CORP.
W. H. HUNT
ZARGON OIL (ND) INC.
J. M. HUBER CORP.
FRED TRAUGOTT
GLEN L. WILSON
UNION TEXAS PETROLEUM CORP.
UTAH SOUTHERN OIL CO.
"CALCO, INC. & I. J. WILHITE"
"SILVER THREAD OIL & GAS, INC."
JOHNSON OIL-GREAT PLAINS ROYALTIES
"STAR DRILLING, INC."
BONRAY ENERGY CORP.
DALLEA-CARPENTER-VERRY
CARDINAL & KAUFMAN
BAY ROCK OPERATING CO.
CANNONBALL OIL CO.
DAKOTA SALT & CHEMICAL CO.
CARDINAL & HACIENDA
IVAN GOHEEN
"BTA OIL PRODUCERS, LLC"
JOHNSON OIL CORP.
GREAT PLAINS ROYALTY CORP. & V. V. BULL
BRYON W. PAYNE
LYDA HUNT-HERBERT TRUSTS
ANSCHUTZ DRILLING & WESTERN NATURAL GAS
BLACK HAWK RESOURCES CORP.
TRAUGOTT DRILLING CO.
TRI-W CORP.
"BERCO RESOURCES, LLC"
HUNT PETROLEUM CORP.
INTERNATIONAL ENERGY CO.
BERTSCH BROTHERS
"ARTHUR V. SEAY, JR."
BARRON KIDD & SIOUXLAND OILS
SHELL WESTERN E&P
LULING OIL & GAS CO.
"ILLINI OIL COMPANY, INC."
GEMINI CORP. & BEARD OIL CO.
LAMAR HUNT
CALVERT PETROLEUM CO.
ANSCHUTZ DRILLING CO. & RANGER OIL CO.
MARSHA AZAR
EP OPERATING CO.
NORMAN W. EDMUND
KAISER-FRANCIS OIL COMPANY
I. J. WILHITE & SKELLY OILCO.
JERRY CHAMBERS EXPLORATION CO.
"AGATE PETROLEUM, INC."
I. J. WILHITE & NORTH AMERICAN ROYALTIES
TIDDENS PETROLEUM CORP.
CLYDE W. JONES & JACK ROUSE
LLOYD H. SMITH
NORTH AMERICAN & SIGNAL
AVALON CORP.
CLYDE G. KISSINGER
"UNITEX, LTD."
"GRENORA PARTNERS, L.C."
GETTY OIL CO.
CLYDE W. JONES
JACK ROUSE
GLOBE PETROLEUM CO.
I. J. WILHITE-CLYDE W. JONES
I. J. WILHITE-TIDDENS PETROLEUM CORP.
ASHLAND OIL & REFINING CO.
TENNECO OIL CO.
JACK ROUSE & DAKOTA INTERNATIONAL
R. B. STENBERG
H. T. SWENSON
LAWRENCE DRILLING CO.
"HELMERICH & PAYNE, INC."
JAMES S. WISE
THE PURE OIL COMPANY
SARGENT MINERAL CORP.
CLYDE W. JONES & THE GAY CO.
BARRON KIDD
BARRON KIDD-GREAT AMERICAN EXPLORATION
BRAVO PRODUCING CO.
SUPERIOR OIL CO.
JACK ROUSE-SUN OIL CO.
"SHAKESPEARE OIL COMPANY, INC."
"ENCORE OPERATING, L.P."
H. W. CLARKSON & E. W. CLARKSON
"LAYLINE PETROLEUM I, LLC"
UNITED PRODUCING CO. & VAUGHN PETROLEUM
DOW & MCHUGH-I. J. WILHITE
CANADIAN-DAKOTA & SASTEXOIL & GAS
"MALLARD PETROLEUM, INC."
DOW & MCHUGH
JACK ROUSE-DICK ZAJIC
AMOCO PRODUCTION CO.
I. J. WILHITE & E.L.K. OIL CO.
"CENTRAL LEDUC OILS, INC."
SUNRAY DX OIL CO.
TOP OPERATING COMPANY
"COLUMBUS PRODUCTION, INC."
R. G. CARPENTER
APACHE CORPORATION
JOSEPH J. C. PAINE & ASSOCIATES
HOUSTON OIL & MINERALS CORP.
SIMCOX OIL CO. & CALVERT EXPLORATION CO.
JACK GRYNBERG
E.L.K. OIL CO.-JOHN C. KINARD
GREAT PLAINS ROYALTY & ANSCHUTZ OIL CO.
"AUSTRAL OIL COMPANY, INC."
CLYDE W. JONES - ARROWHEAD EXPLORATION CO.
I. J. WILHITE-THOMAS PRODUCING CO.
VICKERS & VICKERS
CAROLINE HUNT SANDS
I. J. WILHITE-E.L.K. OIL CO.
AMERICAN MUTUAL OIL CO.
GREAT PLAINS ROYALTY & JOHN D. DALTON
MARATHON OIL COMPANY
AEON ENERGY CORP.
"POLAR INDUSTRIES, INC."
AMERICAN MUTUAL OIL CO. & AMBASSADOR OIL
EQUITY OIL COMPANY
CALVERT EXPLORATION-NORTHWESTERN REFINING
"DAKOTA CRUDE, INC."
FOX OPERATING COMPANY
GERONIMO OIL CO.
HLM DRILLING CO.
"MULE CREEK OIL COMPANY, INC."
"BALLANTYNE OIL, LLC"
QUINTANA PETROLEUM CORP.
GEOCHEMICAL SURVEYS
"HUNT INDUSTRIES, LTD."
FRED GOODSTEIN
"CHANDLER-SIMPSON, INC."
"I. J. WILHITE & STAR DRILLING, INC."
"OMIMEX PETROLEUM, INC."
"ASHLAND OIL, INC."
"MILLER PETROLEUM, INC."
NEXEN OIL AND GAS U.S.A. INC.
CALVERT DRILLING & PRODUCING CO.
PLAZA OIL & GAS - AMERICAN NATURAL GAS
CURTIS MILLER D/B/A MILLER OIL CO.
AREX CORP.
KELSCH & DONLIN & MAR-WIN DEVELOPMENT
J-W OPERATING CO.
ALLIANCE RESOURCES INC.
CARDINAL & MONSANTO CHEMICAL CO.
BRUCE P. ALFSON
I. J. WILHITE-DAKKON PETROLEUM CO.
AREX CORP. & CARDINAL PETROLEUM CO.
"SCHULTZ & LINDSAY EQUIPMENT, INC."
FORT UNION PETROLEUM CORP.
PLAZA OIL & GAS LTD.
BRANDYWINE OIL CO.
"TURTLE MOUNTAIN GAS & OIL, INC."
"KELSCH AND DONLIN, INC."
GREAT WESTERN DRILLING CO.
SOUTHERN PETROLEUM EXPLORATION & CARDINAL
BRECK OPERATING CORP.
JN EXPLORATION & PRODUCTION LIMITED PARTNERSHIP
"KEY ENERGY SERVICES, LLC"
AMERICAN NATURAL GAS PRODUCTION CO.
DOME PETROLEUM CORP.
I. J. WILHITE-DAKOTA MINING & DEVELOPMENT
OCCIDENTAL PETROLEUM CORP.
CLINE PRODUCTION COMPANY
ARROWHEAD EXPLORATION CO. & CALVERT
"CRA, INC."
CARDINAL & TIGER OIL CO.
APCO OIL CORP.
COLORADO OIL & GAS CORP.
CARL H. NORDSTRAND
ELMER B. MEIERS
CLYDE W. JONES & ALPINE OIL CO.
CARDINAL & SOUTHERN PETROLEUM EXPLORATION
SWENSON & HECTOR
FILCO INCORPORATED
"GUFFEY, SEITZ, CLARK & COWDEN"
"GRAHAM ROYALTY, LTD."
FUNDAMENTAL OIL CORP.
MIDROC OIL CORP.
CARDINAL PETROLEUM CO. & OIL CAPITOL CORP.
"KYE TROUT, JR."
JAMES C. HAYES & W. B. OSBORN
"RDT PROPERTIES, INC."
CHANDLER & ASSOCIATES & TIDDENS PETROLEUM
"RAM OIL COMPANY, INC."
"A. J. HODGES INDUSTRIES, INC."
"UV INDUSTRIES, INC."
GEMINI CORP.
GALAXY OIL CO.
EOG (NEW MEXICO) INC.
I. J. WILHITE-SUNSHINE MINING CO.
MIDWEST OIL CORP.
"MIAMI OIL PRODUCERS, INC."
"FERRELLGAS, L.P."
LA HABANA CORP.
AZTEC OIL & GAS CO.
CHAMPLIN PETROLEUM CO.
KEWANEE OIL CO.
WHITESTONE CORP.
CAMERLAND CARDINAL CORP.
CAMERLAND CARDINAL CORP. & REX BAKER
"SOCONY MOBILE OIL COMPANY, INC."
TRUE OIL LLC
HARPER OIL CO.
CHANDLER & ASSOCIATES & R. B. STENBURG
OMIMEX INTERNATIONAL CORPORATION
DON BILLS
"STUARCO OIL COMPANY, INC."
"I. J. WILHITE & SUNBEHM GAS, INC."
NORTHWESTERN REFINING CO.
"ALPINE OIL COMPANY, INC."
I. J. WILHITE & SIMCOX OIL CO.
W. C. PICKENS
ANSCHUTZ CORPORATION
PINTAIL PETROLEUM INC.
"WHITEHALL WESTERN OILS, LTD. & DOME"
"PEL-TEX, INC. & CONOCO"
MICHIGAN WISCONSIN PIPE LINE CO.
TIDDENS PETROLEUM CORP. & STUARCO OIL CO.
ZOLLER - DANNEBERG - LADD - CHANDLER
"DAKOTA-3, LLC"
WOLF EXPLORATION CO.
"JOHN B. HAWLEY, JR. TRUST #1"
"DEPCO, INC."
CARDINAL PETROLEUM & REX H. BAKER
NORTHWESTERN REFINING - KELSCH & DONLIN
CLYDE W. JONES & NORTH STAR PETROLEUM CO.
MIDWEST OIL CO.
THE SUPERIOR OIL CO.
ACME OIL CORP.
"I. J. WILHITE-TED F. DUNHAM, SR."
CALVERT DRILLING & BUTTES GAS & OIL CO.
CHANDLER & ASSOCIATES & LEWIS ENTERPRISES
I. J. WILHITE & CALKOTA ASSOCIATES
PUBCO PETROLEUM CORP.
CARDINAL PETROLEUM & BUTTES OIL & GAS
CARDINAL & BEACON RESOURCES CORP.
CARDINAL PETROLEUM & DAVID REED
PHILLIP D. ARMSTRONG
CALVERT DRILLING & WOLF EXPLORATION CO.
SOUTHLAND ROYALTY CO.
EMPIRE STATE OIL CO.
TOM VESSELS
OASIS PETROLEUM NORTH AMERICA LLC
PIONEER RESOURCES (N.D.) INC.
MILLER OIL CO.
"SIGNAL EXPLORATION, INC."
STATES OIL CO.
J. H. MOORE & R. E. MASSENGILL
INTERNATIONAL NUCLEAR CORP.
CARDINAL PETROLEUM & STATES OIL CO.
NORTHWESTERN REFINING-NORTH STAR PETROLEUM
"GULFLAND, INC."
RONALD M. SANNES
I. J. WILHITE-CENTENNIAL ROYALTY CO.
"EOG RESOURCES, INC."
COLUMBUS ENERGY CORP.
TEXAS CRUDE OIL CO.
"ROBERT M. WATKINS ENGINEERING, INC."
"PEL-TEX, INC."
CHAMBERS & KENNEDY
CARDINAL & GARTH CAYLOR
I. J. WILHITE-GENERAL PETROLEUM CORP.
"E. C. JOHNSTON, JR."
"E. C. JOHNSTON, INC."
I. J. WILHITE-JOE N. CHAMPLIN
FOREST OIL CORPORATION
CARDINAL PETROLEUM & PROVIDENT RESOURCES
"NORTHERN RESOURCES, INC."
NORTHERN REFINING CO.
COTTON PETROLEUM CORP.
JACK M. JOHNSTON DRILLING CO.
J. M. JOHNSTON
RALPH O. BROWN
"CURTIS MILLER D/B/A MILLER PETROLEUM, INC."
I. J. WILHITE-GLEN BURTON
JACK M. JOHNSON ET AL
JAMES E. SCHULTE
"LEBEN DRILLING, INC."
EOG (OKLAHOMA) INC.
GENERAL AMERICAN OIL COMPANY OF TEXAS
UNION PACIFIC RESOURCES CO.
CALVERT DRILLING & STRATIGRAPHIC OIL
JACK M. JOHNSTON DRILLING CORP.
"CONSOLIDATED OIL & GAS, INC."
THE ANSCHUTZ CORP. INC.
LADD PETROLEUM CORP.
CARDINAL PETROLEUM & STRATIGRAPHIC OIL
PRONGHORN PETROLEUM CORP.
"KATHOL PETROLEUM, INC."
TARGET OIL CO.
JOHN R. BLACK ESTATE
ANADARKO PRODUCTION CO.
"STRATIGRAPHIC OIL COMPANY, INC."
I. J. WILHITE-NORTHERN PUMP CO.
SAM BOREN
MOUNTAIN MINERALS CO.
ECHO OIL CORP.
JOHNSTON PETROLEUM CORP.
WOODS PETROLEUM CORP.
W. H. HUNT TRUST ESTATE
MESA PETROLEUM CO.
PETROLEUM MANAGEMENT CORP. & GEMINI CORP.
"TREND EXPLORATION, LTD."
ECHO OIL CORP. & KING RESOURCES CO.
ROYAL RESOURCES CORP.
TODD JAMIESON BALLANTYNE
BUTTES GAS & OIL CO.
"DYNA RAY OIL & GAS COMPANY, INC."
KING RESOURCES CO. & PRONGHORN PETROLEUM
"QUE WEST RESOURCES, INC."
"GLOBE MINERALS, INC."
MILLER & FOX DRILLING CORP.
"DEPCO, INC. & TEXAS PACIFIC OIL CO."
CARDINAL & TOM BOLACK
UNIVERSAL RESOURCES CORP.
EAGLE OIL CO.
RANGER OIL CO.
"H&R WELL SERVICES, INC."
"CHARGER RESOURCES, LLC"
SIGNAL DRILLING CO. & NEVADA EMPIRE CORP.
"JAS. T. WAMSLEY, TRUSTEE"
CALVERT & SHAR ALAN OIL CO.
"CARDINAL PETROLEUM CO. & PETROLEUM, INC."
GALAXY OIL CO. & REBEL OPERATING CO.
CALVERT DRILLING & ANMAR OIL & GAS CORP.
TIPPERARY OIL & GAS CORPORATION
HOME-STAKE PRODUCTION CO.
BARRON KIDD-BALLANTYNE BROTHERS
"CHAPARRAL ENERGY, L.L.C."
PROCHEMCO EXPLORATION CO.
MURPHY OIL CORP.
CARDINAL PETROLEUM & BORSTAD & FITZMAURICE
PENNZOIL CO.
ESTATE OF WM. G. HELIS
"ZOLLER & DANNEBERG, INC."
"TITAN OIL, INC."
CARDINAL PETROLEUM & GEMINI CORP. & EXETER
NORRIS OIL CO.
ROSEBUD ROYALTY CO.
GENESIS ST OPERATING LLC
H. L. HUNT & FARMERS UNION CENTRAL EXCH.
DON BILLS & FRED TIDDENS
"ROCKY MOUNTAIN OIL & MINERALS, INC."
AMARILLO OIL CO.
BRIDGER PETROLEUM CORP.
LONE STAR PRODUCING CO.
SHAR-ALAN OIL CORP.
CALVERT DRILLING & R. K. PETROLEUM CORP.
ST OIL COMPANY
"SENTINEL OPERATING, INC."
"ENSERCH EXPLORATION, INC."
CARDINAL PETROLEUM CO. & TITAN OIL CO.
CARDINAL PETROLEUM CO. & KENNETH D. LUFF
TEJAS GAS CORP.
CARDINAL PETROLEUM CO. & NORRIS OIL CO.
ENCORE ENERGY PARTNERS OPERATING LLC
MOORE & ASSOCIATES
"OIL RESOURCES, INC."
LUFF EXPLORATION COMPANY
BELCO PETROLEUM CORP.
ROBERT M. WATKINS & WHELESS DRILLING CO.
POWDER RIVER OIL CO.
MCMORAN EXPLORATION CO.
"RAINBOW RESOURCES, INC."
SHENANDOAH OIL CORP.
BOMAC EXPLORATION CO.
MCCULLOCH OIL CORP.
"PAN CANADIAN PETROLEUM COMPANY, LTD."
DEKALB ENERGY CO.
RESOURCES INVESTMENT CORP.
GRUY MANAGEMENT SERVICE CO.
DON BILLS & ST. CLAIR
TRUE OIL CO.
R. L. HILL
CARDINAL PETROLEUM & SOUTHWEST MINERALS
NARECO CORP.
BOMAC EXPLORATION CO. & TEXAKOTA OIL CO.
PATRICK PETROLEUM CO.
H. L. HUNT & ANADARKO PRODUCTION CO.
CARDINAL PETROLEUM & NAT'L BULK CARRIERS
WISER OIL CO.
CARDINAL PETROLEUM CO. & R. K. PETROLEUM
"CAMPBELL PARTNERS, LTD."
ENRON OIL & GAS CO.
"TOM BROWN, INC."
"BASIC EARTH SCIENCE SYSTEMS, INC."
INEXCO OIL CO.
PAN CANADIAN PETROLEUM CO.& THE NOKOTA CO.
CARDINAL PETROLEUM CO. & TOM STOCK
"GAS PRODUCING ENTERPRISES, INC."
TEXAS GAS EXPLORATION CORP.
"BROSCHAT ENGINEERING & MANAGEMENT SERVICES, INC."
"NEW MILLENNIUM RESOURCES, INC."
"EARTHSTONE ENERGY, INC."
CARDINAL DRILLING & ST. CROIX EXPLORATION
"WAINOCO, INC."
CENEX
SOUTH HEART COMPANY
KISSINGER PETROLEUM CORP.
TESORO PETROLEUM CORP.
TOLCO OIL & GAS
THOMAS A. HAUGEN OPERATING CO.
ADOBE RESOURCES CORP.
"CARDINAL DRILLING & CORAL RESOURCES, INC."
CLEARY PETROLEUM CORP.
WESSELY ENERGY CO.
WISE OIL COMPANY NO. 2 ET AL
H. A. CHAPMAN & A. G. GOLDEN
"GYPSY HIGHVIEW GATHERING SYSTEM, INC."
AMAX PETROLEUM CORP.
HANOVER MANAGEMENT CO.
GRACE PETROLEUM CORP.
COCKRELL CORP.
FILON EXPLORATION CORP.
ENERGY MINERALS CORP.
PALMER OIL CO.
WILLIS L. WALKER
KIRBY PETROLEUM CO. & A. G. GOLDEN
DON BILLS & ST. CLAIR & HAWN BROTHERS
INLAND OIL & GAS CORP.
KIRBY EXPLORATION CO. & A. G. GOLDEN
SAMSON RESOURCES COMPANY
ODESSA NATURAL CORP.
NATIONAL COOPERATIVE REFINERY ASSOCIATION
KIRBY EXPLORATION CO.
"WESTPORT OIL & GAS CO., INC."
HOME PETROLEUM CORP.
W. A. MONCRIEF
ARNOLD R. LUND
SOUTHERN UNION PRODUCTION CO.
"APEXCO, INC."
"AMINOIL USA, INC."
"B & B OIL FIELD SERVICES, INC."
MERIT ENERGY COMPANY
TOTAL MINATOME CORP.
"BRALORNE INTERNATIONAL, INC."
"PRESIDIO EXPLORATION, INC."
HAWN BROTHERS & HANOVER MANAGEMENT CO.
"SUNBEHM GAS, INC."
WENNER PETROLEUM CORP.
DIAMOND SHAMROCK EXPLORATION CO.
"ARMADILLO OIL COMPANY, INC."
XTO ENERGY INC.
WAGGONER-BALDRIDGE ENERGY CO.
"SMOKEY OIL COMPANY, INC."
ANSCHUTZ CORP. & WESTCOAST OIL & GAS
W. A. MONCRIEF & WESTCOAST OIL & GAS CORP.
FARMLAND INTERNATIONAL ENERGY CO.
BLUESKY OIL & GAS INC.
"WESCO OPERATING, INC."
A & A ROBILLARD CO.
ALASKA OIL & MINERALS CORP.
"JETTISON, INC."
"DALCO EXPLORATION, INC."
PETROLEUM EQUITIES CORP.
"WESTERN WELLSITE SERVICES, LLC"
"BRENT EXPLORATION, INC."
CARDINAL DRILLING CO. & GREMLIN OIL CO.
HAWN BROTHERS
CHASE RESOURCES CORPORATION
BHP PETROLEUM (AMERICAS) INC.
